-5.345041081981171516e+01,5.159958720330237014e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.850823616509346570e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.159958720330237014e+01,-9.184537913868499004e+01,2.128112364332836748e+01,1.720874204095680682e+01,1.755926251097453816e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.128112364332836748e+01,-2.277343822324181133e+01,1.492314579913445627e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.720874204095680682e+01,1.492314579913445627e+00,-9.360742366206875431e+01,7.490636704119849298e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.850823616509346570e+00,1.755926251097453816e+00,0.000000000000000000e+00,7.490636704119849298e+01,-7.851311690880528715e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.378172479368132741e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.052853232259423066e+01,8.136034496786265890e+00,1.511715797430083086e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.930385677627105423e+01,3.143665513989311577e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.867201636377940233e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.143665513989311577e+01,-4.362434557255612333e+01,1.218769043266301111e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052853232259423066e+01,0.000000000000000000e+00,1.218769043266301111e+01,-2.271622275525724177e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.136034496786265890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.266255993585923356e+01,4.526525439072967671e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.511715797430083086e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.526525439072967671e+00,-2.549403150908549520e+01,5.850348095711694896e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.867201636377940233e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.850348095711694896e+00,-1.371754973208963513e+01
